disる	でぃする
燃す	燃す
燃だす	もえだす
燃だす	燃出す
燃つく	もえつく
燃つく	燃付く
燃ひろがる	もえひろがる
燃ひろがる	燃え広がる
燃ひろがる	燃広がる
燃やす	もやす
燃やす	燃やす
燃上がる	もえあがる
燃上る	燃上る
燃付く	もえつく
燃付く	燃付く
燃出す	燃出す
燃広がる	もえひろがる
燃広がる	燃え広がる
燃広がる	燃広がる
燃盛る	もえさかる
燃盛る	燃え盛る
燃盛る	燃盛る
燃立つ	もえたつ
燃立つ	燃立つ
燈す	ともす
燈す	点す
燈もす	ともす
燈る	ともる
燐む	きらめむ
燒き亡ぼす	やきほろぼす
燒き拂ふ	やきはらう
燒く	やく
燥ぎまわる	はしゃぎまわる
燥ぎまわる	燥ぎ回る
燥ぎ回る	はしゃぎまわる
燥ぎ回る	燥ぎ回る
燥ぎ立つ	はしゃぎたつ
燥ぎ騒ぐ	はしゃぎさわぐ
燥く	かわく
燥ぐ	はしゃぐ
燥ぐ	燥ぐ
燥ゃぐ	はしゃぐ
燦く	きらめく
燦めく	きらめく
燻し出す	いぶしだす
燻す	いぶす
燻す	燻す
燻ぶる	ふすぶる
燻ぶる	燻ぶる
燻ぼる	ふすぼる
燻ぼる	燻ぼる
燻む	くすむ
燻らす	くゆらす
燻らす	燻らす
燻りだす	いぶりだす
燻りだす	燻り出す
燻り出す	いぶりだす
燻り出す	燻り出す
燻り返る	くすぶりかえる
燻る	いぶる
燻る	くすぶる
燻る	くゆる
燻る	燻る
爛らす	ただらす
爨ぐ	爨ぐ
爪おる	つまおる
爪おる	爪折る
爪だつ	つまだつ
爪だつ	爪立つ
爪びく	つまびく
爪びく	爪弾く
爪先だつ	つまさきだつ
爪先だつ	爪先立つ
爪先立つ	つまさきだつ
爪先立つ	爪先立つ
爪引く	つまびく
爪引く	爪引く
爪引く	爪弾く
爪弾く	つまびく
爪弾く	爪弾く
爪折る	爪折る
爪立つ	つまだつ
爪立つ	爪立つ
爪繰る	つまぐる
爪繰る	爪繰る
爭ふ	あらそう
爲し來る	なしきたる
爲す	なす
爲送る	しおくる
片す	かたす
片す	片す
片ずむ	片ずむ
片づく	かたづく
片づく	片付く
片よる	かたよる
片よる	片寄る
片付く	かたづく
片付く	片付く
片寄る	かたよる
片寄る	片寄る
片附く	かたづく
片頰笑む	片頰笑む
牛じる	ぎゅうじる
牛じる	牛耳る
牛耳る	ぎゅうじる
牛耳る	牛耳る
物がたる	ものがたり
物がたる	ものがたる 名詞派生:物語
物がたる	物語る
物たいぶる	もったいぶる
物たいぶる	勿体振る
物たい振る	もったいぶる
物たい振る	勿体振る
物体ぶる	もったいぶる
物体ぶる	勿体振る
物体振る	もったいぶる
物体振る	勿体振る
物思う	ものおもう
物思う	物思う
物申す	ものもうす
物申す	物申す
物言う	ものいう
物言う	ものゆう
物言う	物言う
物語らう	ものがたらう
物語る	ものがたり
物語る	ものがたる
物語る	ものがたる 名詞派生:物語
物語る	物語る
牴牾く	もどく
牴牾く	牴牾く
牽き行く	ひきゆく
牽く	ひく
牽く	牽く
牽つ張る	ひっぱる
犇く	ひしめく
犇めきあう	ひしめきあう
犇めきあう	犇めき合う
犇めき並ぶ	ひしめきならぶ
犇めき入る	ひしめきはいる
犇めき合う	ひしめきあう
犇めき合う	犇めき合う
犇めき立つ	ひしめきたつ
犇めく	ひしめく
犇めく	犇めく
犒う	ねぎらう
犒う	労う
犒う	犒う
犯ししのぐ	おかししのぐ
犯し凌ぐ	おかししのぐ
犯す	おかす
犯す	犯す
犯る	やる
狂いざく	くるいざく
狂いざく	狂い咲く
狂いたつ	くるいたつ
狂いたつ	狂い立つ
狂い刺す	くるいさす
狂い咲く	くるいざく
狂い回る	くるいまわる
狂い怒る	くるいおこる
狂い死ぬ	くるいじぬ
狂い泣く	くるいなく
狂い立つ	くるいたつ
狂い舞う	くるいまう
狂う	くるう
狂う	狂う
狂ふ	くるう
狂わす	くるわす
狂わす	狂わす
狎れ親しむ	なれしたしむ
狙いうつ	ねらいうつ
狙いうつ	狙い打つ
狙いすます	ねらいすます
狙いすます	狙い澄ます
狙い打つ	ねらいうつ
狙い撃つ	ねらいうつ
狙い澄ます	ねらいすます
狙い澄ます	狙い澄ます
狙う	ねらう
狙う	狙う
狩だす	かりだす
狩だす	狩出す
狩り出す	かりだす
狩り暮らす	かりくらす
狩り込む	かりこむ
狩る	かる
狩る	狩る
狩出す	かりだす
狩出す	狩出す
独りごつ	ひとりごつ
独り言つ	ひとりごつ
独り言つ	独り言つ
独言つ	ひとりごつ
狭まる	せばまる
狭まる	狭まる
狼狽え騒ぐ	うろたえさわぐ
猛ぶ	たけぶ
猛りくるう	たけりくるう
猛りくるう	猛り狂う
猛りたつ	たけりたつ
猛りたつ	猛り立つ
猛り狂う	たけりくるう
猛り狂う	猛り狂う
猛り立つ	たけりたつ
猛り立つ	猛り立つ
猛る	たける
猛る	猛る
猜う	うたがう
猜む	そねむ
猜む	猜む
猟る	猟る
猶予う	猶予う
獨言つ	ひとりごつ
獲る	とる
率う	したがう
玩ぶ	もてあそぶ
玩ぶ	弄ぶ
玩ぶ	玩ぶ
現す	あらわす
現す	現す
現はす	あらわす
現れ來る	あらわれきたる
現れ広がる	あらわれひろがる
現れ来たる	あらわれきたる
現わし示す	あらわししめす
現わす	あらわす
現わす	現す
現わす	現わす
理る	ことわる
理屈ばる	りくつばる
理屈ばる	理屈張る
理屈張る	理屈張る
理解し合う	りかいしあう
琢く	琢く
環る	めぐる
甃む	たたむ
甘えかかる	あまえかかる
甘えかかる	甘え掛かる
甘え付く	あまえつく
甘え寄る	あまえよる
甘え掛かる	あまえかかる
甘え返す	あまえかえす
甘やかす	あまやかす
甘やかす	甘やかす
甚振り殺す	いたぶりころす
甚振る	いたぶる
甚振る	甚振る
生あがる	いきあがる
生あがる	生上がる
生いしげる	おいしげる
生いしげる	生い茂る
生いそだつ	おいそだつ
生いそだつ	生い育つ
生いたつ	おいたつ
生いたつ	生い立つ
生い揃う	おいそろう
生い立つ	おいたつ
生い立つ	生い立つ
生い繁る	おいしげる
生い育つ	おいそだつ
生い育つ	生い育つ
生い茂げる	おいしげる
生い茂る	おいしげる
生い茂る	生い茂る
生えあがる	はえあがる
生えあがる	生え上がる
生えあがる	生え上る
生えかわる	はえかわる
生えかわる	生え変る
生えかわる	生え変わる
生えかわる	生え替る
生えかわる	生え替わる
生えしげる	はえしげる
生えしげる	生え茂る
生えそろう	はえそろう
生えそろう	生え揃う
生え上がる	はえあがる
生え上がる	生え上がる
生え上る	生え上る
生え下がる	はえさがる
生え出す	はえだす
生え変る	はえかわる
生え変る	生え変る
生え変わる	はえかわる
生え変わる	生え変わる
生え揃う	はえそろう
生え揃ふ	はえそろう
生え替る	生え替る
生え替わる	はえかわる
生え茂る	はえしげる
生え詰まる	はえづまる
生かえる	いきかえる
生かえる	生返る
生かしあう	いかしあう
生かし合う	いかしあう
生かし育む	いかしはぐくむ
生かす	いかす
生かす	生かす
生かる	いかる
生かる	生かる
生きあがる	いきあがる
生きあがる	生き上がる
生きいそぐ	いきいそぐ
生きいそぐ	生き急ぐ
生きかえらす	いきかえらす
生きかえる	いきかえる
生きかえる	生き返る
生きぬく	いきぬく
生きぬく	生き抜く
生きのこる	いきのこる
生きのこる	生き残る
生き上がる	生き上がる
生き動く	いきうごく
生き向う	いきむかう
生き向かう	いきむかう
生き変る	いきかわる
生き変わる	いきかわる
生き急ぐ	いきいそぐ
生き急ぐ	生き急ぐ
生き抜く	いきぬく
生き抜く	生き抜く
生き残す	いきのこす
生き残る	いきのこる
生き残る	生き残る
生き殘る	いきのこる
生き直す	いきなおす
生き継ぐ	いきつぐ
生き繼ぐ	いきつぐ
生き詰まる	いきづまる
生き返らす	いきかえらす
生き返る	いきかえる
生き返る	生き返る
生き遺る	いきのこる
生き還る	いきかえる
生く	いく
生けこむ	いけこむ
生けこむ	生け込む
生けとる	いけどる
生けとる	生け捕る
生けどる	いけどる
生けどる	生け捕る
生け取る	いけどる
生け捕る	いけどる
生け捕る	生け捕る
生け込む	いけこむ
生け込む	生け込む
生しげる	おいしげる
生しげる	生い茂る
生しげる	生茂る
生す	なす
生す	むす
生す	生す
生そだつ	おいそだつ
生そだつ	生育つ
生ぬく	いきぬく
生ぬく	生抜く
生のこる	いきのこる
生のこる	生き残る
生のこる	生残る
生ます	うます
生まれあわす	うまれあわす
生まれあわす	生まれ合わす
生まれかえる	うまれかえる
生まれかえる	生まれ返る
生まれかわる	うまれかわる
生まれかわる	生まれ変わる
生まれさす	うまれさす
生まれそだつ	うまれそだつ
生まれそだつ	生まれ育つ
生まれつく	うまれつく
生まれつく	生まれつく
生まれつく	生まれ付く
生まれもつ	うまれもつ
生まれもつ	生まれ持つ
生まれ付く	うまれつく
生まれ付く	生まれ付く
生まれ代わる	うまれかわる
生まれ合わす	うまれあわす
生まれ合わす	生まれ合わす
生まれ変る	うまれかわる
生まれ変わらす	うまれかわらす
生まれ変わる	うまれかわる
生まれ変わる	生まれ変わる
生まれ広まる	うまれひろまる
生まれ持つ	うまれもつ
生まれ持つ	生まれ持つ
生まれ掛かる	うまれかかる
生まれ替る	うまれかわる
生まれ育つ	うまれそだつ
生まれ返る	生まれ返る
生みおとす	うみおとす
生みおとす	生み落す
生みおとす	生み落とす
生みだす	うみだす
生みだす	生み出す
生みなす	うみなす
生み出す	うみだす
生み出す	生み出す
生み成す	うみなす
生み残す	うみのこす
生み生かす	うみいかす
生み落す	うみおとす
生み落す	生み落す
生み落とす	うみおとす
生み落とす	生み落とす
生む	うむ
生む	生む
生めく	生めく
生やす	はやす
生やす	生やす
生らす	ならす
生らす	生らす
生り下がる	なりさがる
生る	なる
生る	生る
生れあわす	うまれあわす
生れあわす	生れ合わす
生れかえる	うまれかえる
生れかえる	生れ返る
生れかわる	うまれかわる
生れかわる	生まれ変わる
生れかわる	生れ変わる
生れさす	うまれさす
生れそだつ	うまれそだつ
生れそだつ	生れ育つ
生れつく	うまれつく
生れつく	生れ付く
生れもつ	うまれもつ
生れもつ	生れ持つ
生れ付く	生れ付く
生れ合す	生れ合す
生れ合わす	生れ合わす
生れ変る	うまれかわる
生れ変る	生れ変る
生れ変わる	うまれかわる
生れ変わる	生まれ変わる
生れ変わる	生れ変わる
生れ持つ	生れ持つ
生れ育つ	うまれそだつ
生れ育つ	生れ育つ
生れ行く	あれゆく
生れ返る	生れ返る
生上がる	生上がる
生抜く	生抜く
生残る	いきのこる
生残る	生き残る
生残る	生残る
生立つ	生立つ
生育つ	生育つ
生茂る	おいしげる
生茂る	生い茂る
生茂る	生茂る
生返る	いきかえる
生返る	生返る
産す	さんす
産す	むす
産す	産す
産まれ変わる	うまれかわる
産みおとす	うみおとす
産みおとす	産み落とす
産みだす	うみだす
産みだす	産み出す
産み出す	うみだす
産み出す	産み出す
産み残す	うみのこす
産み落す	うみおとす
産み落す	産み落す
産み落とす	うみおとす
産み落とす	産み落とす
産む	うむ
産む	産む
産れつく	うまれつく
産気づく	さんけづく
産気づく	産気づく
産気付く	産気付く
甦える	よみがえる
甦らす	よみがえらす
甦る	よみがえる
甦る	甦る
甦る	蘇る
用い来たる	もちいきたる
用だつ	ようだつ
用だつ	用立つ
用立つ	ようだつ
用立つ	用立つ
田舎めく	田舎めく
由る	よる
由る	因る
由る	由る
由付く	よしづく
甲ばしる	かんばしる
甲走る	かんばしる
甲走る	甲走る
申おく	もうしおく
申おく	申置く
申おくる	もうしおくる
申おくる	申し送る
申おくる	申送る
申かわす	もうしかわす
申かわす	申交わす
申きかす	もうしきかす
申きかす	申聞かす
申こす	もうしこす
申こす	申越す
申こむ	もうしこむ
申こむ	申し込む
申こむ	申込む
申しあわす	もうしあわす
申しあわす	申し合わす
申しおく	もうしおく
申しおく	申し置く
申しおくる	もうしおくる
申しおくる	申し送る
申しかわす	もうしかわす
申しかわす	申し交わす
申しきかす	もうしきかす
申しきかす	申し聞かす
申しこす	もうしこす
申しこす	申し越す
申しこむ	もうしこむ
申しこむ	申し込む
申しつかる	もうしつかる
申しつぐ	もうしつぐ
申しつぐ	申し次ぐ
申しつぐ	申し継ぐ
申しひらく	もうしひらく
申しひらく	申し開く
申しわたす	もうしわたす
申しわたす	申し渡す
申し上がる	もうしあがる
申し上る	もうしあがる
申し交わす	申し交わす
申し付かる	もうしつかる
申し付く	もうしつく
申し做す	もうしなす
申し出す	もうしだす
申し出だす	もうしいだす
申し合う	もうしあう
申し合す	もうしあわす
申し合す	申し合わす
申し合わす	もうしあわす
申し合わす	申し合わす
申し次ぐ	申し次ぐ
申し渡す	もうしわたす
申し渡す	申し渡す
申し継ぐ	もうしつぐ
申し継ぐ	申し継ぐ
申し置く	もうしおく
申し置く	申し置く
申し聞かす	もうしきかす
申し聞かす	申し聞かす
申し落とす	もうしおとす
申し越す	もうしこす
申し越す	申し越す
申し込む	もうしこむ
申し込む	申し込む
申し送る	もうしおくる
申し送る	申し送る
申し達す	もうしたっする
